Name,Time,Cumulative PnL
GroupOneStrategy,2020-Jan-02 20:37:36.335000,68.679699
GroupOneStrategy,2020-Jan-02 20:38:47.141000,68.527051
GroupOneStrategy,2020-Jan-02 20:39:59.552000,67.407051
GroupOneStrategy,2020-Jan-02 20:41:05.674000,66.907051
GroupOneStrategy,2020-Jan-02 20:42:09.612000,66.754437
GroupOneStrategy,2020-Jan-02 20:43:18.732000,66.754437
GroupOneStrategy,2020-Jan-02 20:44:26.586000,66.754437
GroupOneStrategy,2020-Jan-02 20:45:30.605000,67.634437
GroupOneStrategy,2020-Jan-02 20:46:38.885000,67.481834
GroupOneStrategy,2020-Jan-02 20:47:54.545000,67.481834
GroupOneStrategy,2020-Jan-02 20:49:00.324000,67.861834
GroupOneStrategy,2020-Jan-02 20:50:02.970000,67.709230
GroupOneStrategy,2020-Jan-02 20:51:12.762000,67.709230
GroupOneStrategy,2020-Jan-02 20:52:25.532000,67.709230
GroupOneStrategy,2020-Jan-02 20:53:29.638000,67.709230
GroupOneStrategy,2020-Jan-02 20:54:40.216000,67.709230
GroupOneStrategy,2020-Jan-02 20:55:44.974000,66.436739
GroupOneStrategy,2020-Jan-02 20:56:50.106000,66.436739
GroupOneStrategy,2020-Jan-02 20:57:50.699000,67.164226
GroupOneStrategy,2020-Jan-02 20:58:53.290000,66.771701
GroupOneStrategy,2020-Jan-02 20:59:54.453000,66.619176
GroupOneStrategy,2020-Jan-02 21:05:30.129000,66.619176
GroupOneStrategy,2020-Jan-02 21:08:27.824000,66.619176
GroupOneStrategy,2020-Jan-02 21:09:57.504000,66.619176
GroupOneStrategy,2020-Jan-03 05:00:00,66.619176
GroupOneStrategy,2020-Jan-03 13:37:57.858000,66.619176
GroupOneStrategy,2020-Jan-03 13:50:23.298000,66.619176
GroupOneStrategy,2020-Jan-03 13:51:27.141000,66.619176
GroupOneStrategy,2020-Jan-03 13:54:42.145000,66.619176
GroupOneStrategy,2020-Jan-03 14:01:49.183000,66.619176
GroupOneStrategy,2020-Jan-03 14:14:00.598000,66.619176
GroupOneStrategy,2020-Jan-03 14:18:11.741000,66.619176
GroupOneStrategy,2020-Jan-03 14:21:27.729000,66.619176
GroupOneStrategy,2020-Jan-03 14:22:42.327000,66.619176
GroupOneStrategy,2020-Jan-03 14:27:05.538000,66.619176
GroupOneStrategy,2020-Jan-03 14:30:01.906000,66.619176
GroupOneStrategy,2020-Jan-03 14:31:04.191000,65.344098
GroupOneStrategy,2020-Jan-03 14:32:06.462000,65.344098
GroupOneStrategy,2020-Jan-03 14:33:12.836000,65.344098
GroupOneStrategy,2020-Jan-03 14:34:25.852000,65.344098
GroupOneStrategy,2020-Jan-03 14:35:29.423000,64.949870
GroupOneStrategy,2020-Jan-03 14:36:33.768000,67.295542
GroupOneStrategy,2020-Jan-03 14:37:39.259000,66.175542
GroupOneStrategy,2020-Jan-03 14:38:41.213000,66.021282
GroupOneStrategy,2020-Jan-03 14:39:46.244000,68.401282
GroupOneStrategy,2020-Jan-03 14:40:55.303000,67.127166
GroupOneStrategy,2020-Jan-03 14:41:59.719000,65.198947
GroupOneStrategy,2020-Jan-03 14:43:13.139000,65.424888
GroupOneStrategy,2020-Jan-03 14:44:24.681000,65.424888
GroupOneStrategy,2020-Jan-03 14:45:41.753000,62.151176
GroupOneStrategy,2020-Jan-03 14:46:53.494000,68.031176
GroupOneStrategy,2020-Jan-03 14:48:03.924000,67.031176
GroupOneStrategy,2020-Jan-03 14:49:08.147000,68.531176
GroupOneStrategy,2020-Jan-03 14:50:21.506000,66.377363
GroupOneStrategy,2020-Jan-03 14:51:35.816000,66.377363
GroupOneStrategy,2020-Jan-03 14:52:47.308000,67.757363
GroupOneStrategy,2020-Jan-03 14:53:47.965000,65.257363
GroupOneStrategy,2020-Jan-03 14:54:56.169000,67.208998
GroupOneStrategy,2020-Jan-03 14:56:05.389000,70.208998
GroupOneStrategy,2020-Jan-03 14:57:09.618000,69.554749
GroupOneStrategy,2020-Jan-03 14:58:17.411000,69.554749
GroupOneStrategy,2020-Jan-03 14:59:26.684000,69.554749
