StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-14 19:50:01.464000,VXX,100,22.455000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833877,,FILL
GroupOneStrategy,2019-Oct-14 19:50:25.777000,VXX,-100,22.465000,0.170322,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833878,,FILL
GroupOneStrategy,2019-Oct-14 19:51:39.398000,VXX,100,22.400000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833879,,FILL
GroupOneStrategy,2019-Oct-14 19:52:59.286000,VXX,-100,22.375000,0.170120,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833880,,FILL
GroupOneStrategy,2019-Oct-14 19:55:00.539000,VXX,100,22.265000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833881,,FILL
GroupOneStrategy,2019-Oct-14 19:55:18.752000,VXX,-100,22.290000,0.169930,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833882,,FILL
GroupOneStrategy,2019-Oct-14 19:55:51.169000,VXX,100,22.275000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833883,,FILL
GroupOneStrategy,2019-Oct-14 19:55:59.207000,VXX,-100,22.275000,0.169896,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833884,,FILL
GroupOneStrategy,2019-Oct-14 19:56:15.552000,VXX,100,22.280000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833885,,FILL
GroupOneStrategy,2019-Oct-14 19:58:00.769000,VXX,-100,22.335000,0.170030,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833886,,FILL
GroupOneStrategy,2019-Oct-14 19:58:31.431000,VXX,100,22.345000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833887,,FILL
GroupOneStrategy,2019-Oct-14 19:59:00.405000,VXX,-100,22.345000,0.170053,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833888,,FILL
GroupOneStrategy,2019-Oct-15 13:33:23.666000,VXX,100,21.715000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833889,,FILL
GroupOneStrategy,2019-Oct-15 13:33:37.539000,VXX,-100,21.710000,0.168630,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833890,,FILL
GroupOneStrategy,2019-Oct-15 13:33:52.381000,VXX,100,21.695000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833891,,FILL
GroupOneStrategy,2019-Oct-15 13:37:56.437000,VXX,-100,21.660000,0.168518,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833892,,FILL
GroupOneStrategy,2019-Oct-15 13:39:39.732000,VXX,100,21.610000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833893,,FILL
GroupOneStrategy,2019-Oct-15 13:42:03.331000,VXX,-100,21.590000,0.168362,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833894,,FILL
GroupOneStrategy,2019-Oct-15 13:50:22.316000,VXX,100,21.550000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833895,,FILL
GroupOneStrategy,2019-Oct-15 13:59:41.835000,VXX,-100,21.650000,0.168496,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833896,,FILL
GroupOneStrategy,2019-Oct-15 14:08:20.797000,VXX,100,21.515000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833897,,FILL
GroupOneStrategy,2019-Oct-15 14:08:20.920000,VXX,-100,21.515000,0.168194,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677833898,,FILL
