StrategyName,TradeTime,Symbol,Quantity,Price,ExecutionCost,LiquidityAction,LiquidityCode,RawLiquidity,Account,Trader,MarketCenter,OrderID,ExecID,TransactionType
GroupOneStrategy,2019-Oct-10 14:00:23.686000,VXX,100,24.645000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835819,,FILL
GroupOneStrategy,2019-Oct-10 14:02:10.769000,VXX,-100,24.715000,0.175362,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835820,,FILL
GroupOneStrategy,2019-Oct-10 14:02:10.769000,VXX,100,24.715000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835821,,FILL
GroupOneStrategy,2019-Oct-10 14:02:37.877000,VXX,-100,24.655000,0.175227,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835822,,FILL
GroupOneStrategy,2019-Oct-10 14:02:41.954000,VXX,100,24.680000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835823,,FILL
GroupOneStrategy,2019-Oct-10 14:03:00.841000,VXX,-100,24.655000,0.175227,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835824,,FILL
GroupOneStrategy,2019-Oct-10 14:04:19.827000,VXX,100,24.620000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835825,,FILL
GroupOneStrategy,2019-Oct-10 14:04:20.346000,VXX,-100,24.620000,0.175149,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835826,,FILL
GroupOneStrategy,2019-Oct-10 14:04:40.602000,VXX,100,24.635000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835827,,FILL
GroupOneStrategy,2019-Oct-10 14:04:41.340000,VXX,-100,24.635000,0.175182,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835828,,FILL
GroupOneStrategy,2019-Oct-10 14:04:45.281000,VXX,100,24.635000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835829,,FILL
GroupOneStrategy,2019-Oct-10 14:05:07.267000,VXX,-100,24.635000,0.175182,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835830,,FILL
GroupOneStrategy,2019-Oct-10 14:05:43.275000,VXX,100,24.635000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835831,,FILL
GroupOneStrategy,2019-Oct-10 14:05:47.344000,VXX,-100,24.635000,0.175182,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835832,,FILL
GroupOneStrategy,2019-Oct-10 14:05:57.383000,VXX,100,24.635000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835833,,FILL
GroupOneStrategy,2019-Oct-10 14:10:13.989000,VXX,-100,24.720000,0.175373,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835834,,FILL
GroupOneStrategy,2019-Oct-10 14:10:35.575000,VXX,100,24.720000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835835,,FILL
GroupOneStrategy,2019-Oct-10 14:15:03.210000,VXX,-100,24.710000,0.175350,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835836,,FILL
GroupOneStrategy,2019-Oct-10 14:21:45.942000,VXX,100,24.570000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835837,,FILL
GroupOneStrategy,2019-Oct-10 14:27:35.181000,VXX,-100,24.630000,0.175171,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835838,,FILL
GroupOneStrategy,2019-Oct-10 14:27:35.231000,VXX,100,24.630000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835839,,FILL
GroupOneStrategy,2019-Oct-10 14:27:42.177000,VXX,-100,24.630000,0.175171,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835840,,FILL
GroupOneStrategy,2019-Oct-10 14:27:56.452000,VXX,100,24.610000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835841,,FILL
GroupOneStrategy,2019-Oct-10 14:30:12.154000,VXX,-100,24.590000,0.175082,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835842,,FILL
GroupOneStrategy,2019-Oct-10 14:30:51.997000,VXX,100,24.620000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835843,,FILL
GroupOneStrategy,2019-Oct-10 14:33:29.983000,VXX,-100,24.690000,0.175306,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835844,,FILL
GroupOneStrategy,2019-Oct-10 14:33:33.520000,VXX,100,24.690000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835845,,FILL
GroupOneStrategy,2019-Oct-10 14:33:50.435000,VXX,-100,24.650000,0.175216,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835846,,FILL
GroupOneStrategy,2019-Oct-10 14:34:21.625000,VXX,100,24.650000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835847,,FILL
GroupOneStrategy,2019-Oct-10 14:34:28.321000,VXX,-100,24.650000,0.175216,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835848,,FILL
GroupOneStrategy,2019-Oct-10 14:36:43.437000,VXX,100,24.605000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835849,,FILL
GroupOneStrategy,2019-Oct-10 14:37:50.849000,VXX,-100,24.650000,0.175216,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835850,,FILL
GroupOneStrategy,2019-Oct-10 14:39:55.205000,VXX,100,24.590000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835851,,FILL
GroupOneStrategy,2019-Oct-10 14:40:02.712000,VXX,-100,24.590000,0.175082,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835852,,FILL
GroupOneStrategy,2019-Oct-10 14:40:05.352000,VXX,100,24.590000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835853,,FILL
GroupOneStrategy,2019-Oct-10 14:40:12.257000,VXX,-100,24.605000,0.175115,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835854,,FILL
GroupOneStrategy,2019-Oct-10 14:40:23.802000,VXX,100,24.605000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835855,,FILL
GroupOneStrategy,2019-Oct-10 14:41:10.193000,VXX,-100,24.650000,0.175216,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835856,,FILL
GroupOneStrategy,2019-Oct-10 14:47:43.456000,VXX,100,24.580000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835857,,FILL
GroupOneStrategy,2019-Oct-10 14:47:48.738000,VXX,-100,24.580000,0.175059,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835858,,FILL
GroupOneStrategy,2019-Oct-10 14:49:00.207000,VXX,100,24.580000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835859,,FILL
GroupOneStrategy,2019-Oct-10 14:52:18.619000,VXX,-100,24.560000,0.175014,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835860,,FILL
GroupOneStrategy,2019-Oct-10 14:52:18.999000,VXX,100,24.555000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835861,,FILL
GroupOneStrategy,2019-Oct-10 14:52:40.838000,VXX,-100,24.560000,0.175014,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835862,,FILL
GroupOneStrategy,2019-Oct-10 14:52:56.666000,VXX,100,24.550000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835863,,FILL
GroupOneStrategy,2019-Oct-10 14:52:56.666000,VXX,-100,24.550000,0.174992,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835864,,FILL
GroupOneStrategy,2019-Oct-10 14:58:28.299000,VXX,100,24.415000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835865,,FILL
GroupOneStrategy,2019-Oct-10 14:59:01.191000,VXX,-100,24.440000,0.174746,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835866,,FILL
GroupOneStrategy,2019-Oct-10 15:00:25.936000,VXX,100,24.460000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835867,,FILL
GroupOneStrategy,2019-Oct-10 15:02:08.836000,VXX,-100,24.445000,0.174757,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835868,,FILL
GroupOneStrategy,2019-Oct-10 15:07:50.104000,VXX,100,24.435000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835869,,FILL
GroupOneStrategy,2019-Oct-10 15:08:53.778000,VXX,-100,24.395000,0.174645,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835870,,FILL
GroupOneStrategy,2019-Oct-10 15:17:02.437000,VXX,100,24.450000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835871,,FILL
GroupOneStrategy,2019-Oct-10 15:18:03.403000,VXX,-100,24.400000,0.174656,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835872,,FILL
GroupOneStrategy,2019-Oct-10 15:20:08.742000,VXX,100,24.395000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835873,,FILL
GroupOneStrategy,2019-Oct-10 15:28:25.649000,VXX,-100,24.490000,0.174858,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835874,,FILL
GroupOneStrategy,2019-Oct-10 15:30:06.235000,VXX,100,24.480000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835875,,FILL
GroupOneStrategy,2019-Oct-10 15:30:22.178000,VXX,-100,24.490000,0.174858,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835876,,FILL
GroupOneStrategy,2019-Oct-10 15:31:01.758000,VXX,100,24.470000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835877,,FILL
GroupOneStrategy,2019-Oct-10 15:32:08.940000,VXX,-100,24.510000,0.174902,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835878,,FILL
GroupOneStrategy,2019-Oct-10 15:36:01.638000,VXX,100,24.500000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835879,,FILL
GroupOneStrategy,2019-Oct-10 15:41:27.499000,VXX,-100,24.570000,0.175037,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835880,,FILL
GroupOneStrategy,2019-Oct-10 15:42:06.508000,VXX,100,24.575000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835881,,FILL
GroupOneStrategy,2019-Oct-10 15:42:23.751000,VXX,-100,24.575000,0.175048,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835882,,FILL
GroupOneStrategy,2019-Oct-10 15:43:05.519000,VXX,100,24.575000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835883,,FILL
GroupOneStrategy,2019-Oct-10 15:45:48.662000,VXX,-100,24.590000,0.175082,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835884,,FILL
GroupOneStrategy,2019-Oct-10 15:53:41.953000,VXX,100,24.505000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835885,,FILL
GroupOneStrategy,2019-Oct-10 15:54:59.587000,VXX,-100,24.535000,0.174958,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835886,,FILL
GroupOneStrategy,2019-Oct-10 15:55:02.505000,VXX,100,24.535000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835887,,FILL
GroupOneStrategy,2019-Oct-10 15:55:41.141000,VXX,-100,24.530000,0.174947,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835888,,FILL
GroupOneStrategy,2019-Oct-10 15:56:07.953000,VXX,100,24.530000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835889,,FILL
GroupOneStrategy,2019-Oct-10 15:57:51.496000,VXX,-100,24.600000,0.175104,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835890,,FILL
GroupOneStrategy,2019-Oct-10 16:00:10.881000,VXX,100,24.540000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835891,,FILL
GroupOneStrategy,2019-Oct-10 16:01:37.265000,VXX,-100,24.540000,0.174970,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835892,,FILL
GroupOneStrategy,2019-Oct-10 16:06:59.860000,VXX,100,24.525000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835893,,FILL
GroupOneStrategy,2019-Oct-10 16:11:59.319000,VXX,-100,24.545000,0.174981,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835894,,FILL
GroupOneStrategy,2019-Oct-10 16:14:03.479000,VXX,100,24.545000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835895,,FILL
GroupOneStrategy,2019-Oct-10 16:33:46.975000,VXX,-100,24.760000,0.175462,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835896,,FILL
GroupOneStrategy,2019-Oct-10 16:34:12.736000,VXX,100,24.760000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835897,,FILL
GroupOneStrategy,2019-Oct-10 16:35:54.159000,VXX,-100,24.770000,0.175485,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835898,,FILL
GroupOneStrategy,2019-Oct-10 16:36:16.740000,VXX,100,24.780000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835899,,FILL
GroupOneStrategy,2019-Oct-10 16:36:20.860000,VXX,-100,24.780000,0.175507,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835900,,FILL
GroupOneStrategy,2019-Oct-10 16:52:05.121000,VXX,100,24.665000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835901,,FILL
GroupOneStrategy,2019-Oct-10 16:58:26.276000,VXX,-100,24.665000,0.175250,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835902,,FILL
GroupOneStrategy,2019-Oct-10 17:04:47.504000,VXX,100,24.575000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835903,,FILL
GroupOneStrategy,2019-Oct-10 17:06:21.147000,VXX,-100,24.650000,0.175216,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835904,,FILL
GroupOneStrategy,2019-Oct-10 17:09:23.776000,VXX,100,24.630000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835905,,FILL
GroupOneStrategy,2019-Oct-10 17:10:03.570000,VXX,-100,24.630000,0.175171,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835906,,FILL
GroupOneStrategy,2019-Oct-10 17:12:16.957000,VXX,100,24.630000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835907,,FILL
GroupOneStrategy,2019-Oct-10 17:23:30.597000,VXX,-100,24.710000,0.175350,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835908,,FILL
GroupOneStrategy,2019-Oct-10 17:28:19.506000,VXX,100,24.605000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835909,,FILL
GroupOneStrategy,2019-Oct-10 17:33:00.259000,VXX,-100,24.740000,0.175418,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835910,,FILL
GroupOneStrategy,2019-Oct-10 18:00:52.270000,VXX,100,24.555000,0.120000,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835911,,FILL
GroupOneStrategy,2019-Oct-10 18:04:34.255000,VXX,-100,24.520000,0.174925,REMOVED,0,,SIM-1001-101,dlariviere,IEX,361438677835912,,FILL
